"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-27","0.00","73","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-02-28","0.00","80","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-01","0.00","69","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-02","0.00","89","51"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-03","0.00","78","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-04","0.00","77","41"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-05","0.00","75","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-06","0.00","82","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-07","0.00","87","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-08","0.00","86","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-09","0.00","86","51"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-10","0.00","84","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-11","0.00","75","64"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-12","0.00","77","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-13","0.00","78","60"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-14","0.00","89","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-15","0.00","98","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-16","0.00","87","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-17","0.00","82","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-18","0.00","82","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-19","0.00","84","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-20","0.00","71","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-21","0.00","78","42"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-22","0.00","86","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-23","0.00","84","46"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-24","0.00","78","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-25","0.00","86","50"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-26","0.00","80","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-27","0.00","75","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-28","0.00","78","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-29","0.00","91","51"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-30","0.00","95","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-03-31","0.00","93","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-01","0.00","91","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-02","0.00","93","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-03","0.12","77","60"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-04","0.04","77","60"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-05","0.00","75","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-06","0.00","86","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-07","0.00","87","48"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-08","0.00","73","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-09","0.00","78","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-10","0.00","89","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-11","0.00","82","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-12","0.00","75","60"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-13","0.00","82","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-14","0.00","93","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-15","0.00","82","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-16","0.00","89","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-17","0.00","86","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-18","0.00","86","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-19","0.00","86","66"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-20","0.00","86","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-21","0.00","84","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-22","0.00","86","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-23","0.33","82","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-24","0.00","86","57"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-25","0.00","84","62"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-26","0.00","91","60"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-27","0.00","95","59"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-28","0.00","96","55"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-29","0.00","100","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-04-30","0.00","96","53"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-05-01","0.00","89","64"
"MXN00028034","FRANCISCO ZORRILLA, MX","1990-05-02","0.00","86","69"
