"ID","Drone","Varroa","Day","Mo","Year","Geocluster","City_original","City_rename","State","Country","Latitude","Longitude","Other_obs","Weather","Collector","Beekeeper","S_sample","S_site"
"5776","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5777","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5778","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5779","YES","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5780","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5781","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5782","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5783","YES","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5784","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5785","","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5786","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5787","YES","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5788","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5789","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5790","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5791","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5792","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5793","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5794","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5795","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5796","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5797","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5798","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5799","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5800","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5801","YES","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5802","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5803","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5804","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5805","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5806","YES","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5807","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5808","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5809","","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5810","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5811","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5814","","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5817","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5818","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5820","","Unknown",NA,NA,1997,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5821","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5823","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5824","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5825","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"5826","","Unknown",NA,NA,NA,"Unknown","Unknown","","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA
"6005","","Unknown",6,5,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, NO DRONE BROOD",NA,"WLR, OP, ET. AL","BORDER TRAPLINE",NA,NA
"6007","","Unknown",6,5,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 2+1 STINGS","MOSTLY SUNNY, HOT & HUMID","WLR, OP, ET. AL","BORDER TRAPLINE",NA,NA
"6008","","Unknown",6,5,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 2+1 STINGS","MOSTLY SUNNY, HOT & HUMID","WLR, OP, ET. AL","BORDER TRAPLINE",NA,NA
"6014","","Unknown",7,7,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 10+9 STINGS","HOT, HUMID, SUNNY","OSCAR, LUIS","BORDER TRAPLINE",NA,NA
"6015","","Unknown",24,5,1988,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 6+0 STINGS","SUNNY, HOT","OSCAR, ABEL","BORDER TRAPLINE",NA,NA
"6016","","Unknown",23,5,1988,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN NP, 10+7 STINGS DRY ICE SAMPLES MAYBE NO GOOD-LEFT OUT AT ROOM TEMP. OVERNIGHT","SUNNY, HOT","OSCAR, ABEL","BORDER TRAPLINE",NA,NA
"6017","","Unknown",23,5,1988,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 0+0 STINGS DRY ICE SAMPLES NOT FROZEN FOR AT LEAST 10-12 HOURS PROBABLY NO GOOD","SUNNY, HOT","OSCAR, ABEL","BORDER TRAPLINE",NA,NA
"6018","","Unknown",7,7,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 8+3 STINGS","HOT, HUMID, SUNNY","OSCAR, LUIS","BORDER TRAPLINE",NA,NA
"6019","","Unknown",7,7,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 5+1 STINGS","HOT, HUMID, SUNNY","OSCAR, LUIS","BORDER TRAPLINE",NA,NA
"6020","","Unknown",7,7,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 0+0 STINGS","HOT, HUMID, SUNNY","OSCAR, LUIS","BORDER TRAPLINE",NA,NA
"6021","","Unknown",25,7,1988,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN, 0+0 STINGS SMALL-MED. SWARM FRESH BROOD","CLOUDY, HOT, HUMID","OSCAR","BORDER TRAPLINE",NA,NA
"6022","","Unknown",3,8,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANNA NWR, SMALL SWARM","HOT, HUMID, CLOUDY","OSCAR","BORDER TRAPLINE",NA,NA
"6025","","Unknown",6,10,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","SUNNY, HOT, CLOUDY","OSCAR PALOMA","BORDER TRAPLINE",NA,NA
"6027","","Unknown",6,10,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","SUNNY, HOT, CLOUDY","OSCAR PALOMA","BORDER TRAPLINE",NA,NA
"6030","","Unknown",7,11,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","SUNNY, WARM, BREEZY","EVAN SUGDEN, STEVE ACEVEDO, DALE MAKI","BORDER TRAPLINE",NA,NA
"6031","","Unknown",7,11,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","SUNNY, WARM, BREEZY","EVAN SUGDEN, STEVE ACEVEDO, DALE MAKI","BORDER TRAPLINE",NA,NA
"6032","","Unknown",7,11,1988,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","SUNNY, WARM, BREEZY","EVAN SUGDEN, STEVE ACEVEDO, DALE MAKI","BORDER TRAPLINE",NA,NA
"6038","","Unknown",16,3,1989,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, LG WORKER BEES ONLY 1 TREE SP. (BRUSH) IN BLOSSOM. NOT MUCH NECTAR OR POLLEN AVAILABLE-LACK MOISTURE V. LG SWARM NEW TO TRAP","HOT AND DRY 50% CLOUD COVER","ROY & BILL W.","BORDER TRAPLINE",NA,NA
"6061","","Unknown",17,5,1989,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, GROSS WT 45# NET WT 29#, SAMPLE # USED IN APRIL BUT THAT SAMPLE TOTALLY DISCARDED, DOUBLE CHECK DATES WHEN USING SAMPLES!!!","CLOUDY W/HEAVY BREEZE","ROY,DMR","BORDER TRAPLINE",NA,NA
"6062","","Unknown",17,5,1989,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, GROSS WT 29# NET WT 9","CLOUDY W/HEAVY BREEZE","ROY,DMR","BORDER TRAPLINE",NA,NA
"6063","","Unknown",17,5,1989,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, GROSS WT 24# NET WT 8# THIS TRAP HAS TO BE CHANGED","CLOUDY W/SLIGHT BREEZE","ROY,DMR","BORDER TRAPLINE",NA,NA
"6064","","Unknown",17,5,1989,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, GROSS WT 13# NET WT 8#","CLOUDY W/VERY LIGHT SHOWERS","ROY,DMR","BORDER TRAPLINE",NA,NA
"6065","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","PARTLY CLOUDY","ROY,DMR,EAS,SP","BORDER TRAPLINE",NA,NA
"6066","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 3 SM COMB EXTERIOR","PARTLY CLOUDY","ROY,DMR,EAS,SP","BORDER TRAPLINE",NA,NA
"6067","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 3 SM COMB EXTERIOR","CLOUDY W/SLIGHT BREEZE","ROY,DMR,EAS,SP","BORDER TRAPLINE",NA,NA
"6068","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, UNFINISHED QUEEN CELL, MUTLI-EGG CELLS (=LAYING WORKERS)","CLOUDY W/SLIGHT BREEZE","ROY,DMR,EAS,SP","BORDER TRAPLINE",NA,NA
"6069","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, COMB BUILT IN DONUT SHAPE IN BETWEEN LIDS; EQUAL ON BOTH SIDES OF JI &JJ. FEW BEES; NOT WELL KILLED","CLOUDY W/SLIGHT BREEZE","ROY,EAS,SP","BORDER TRAPLINE",NA,NA
"6070","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","CLOUDY W/SLIGHT BREEZE","DMR,ROY,EAS,SP","BORDER TRAPLINE",NA,NA
"6071","","Unknown",12,6,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","CLOUDY W/SLIGHT BREEZE","ROY,EAS,SP","BORDER TRAPLINE",NA,NA
"6074","","Unknown",18,7,1989,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 13.3 GROSS 8 TARE","MOSTLY SUNNY W/SLIGHT BREEZE, ~100F","RM, KRW","BORDER TRAPLINE",NA,NA
"6077","","Unknown",20,3,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 2 1/2 METERS 1 EGG FOUND DRONES PRESENT","70F, CLEAR, 5MPH","AC, WK","BORDER TRAPLINE",NA,NA
"6078","","Unknown",20,3,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR","22C, CLEAR, 5MPH","AC, WK","BORDER TRAPLINE",NA,NA
"6079","","Unknown",20,3,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, DRONES PRESENT","CLEAR, 21C, 5MPH","AC, WK","BORDER TRAPLINE",NA,NA
"6080","","Unknown",16,4,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 10PDS-9PDS=1PDS",NA,"AC","BORDER TRAPLINE",NA,NA
"6081","","Unknown",16,4,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SIT-SANTA ANA NWR, 8LB-8LB=0",NA,"AC,JA","BORDER TRAPLINE",NA,NA
"6082","","Unknown",16,4,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 8LB-8LB=0",NA,"AC,JA","BORDER TRAPLINE",NA,NA
"6083","","Unknown",16,4,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, DRONE CELLS 12LB-8LB=4LB",NA,"AC,JA","BORDER TRAPLINE",NA,NA
"6084","","Unknown",16,4,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 9LB-8LB=1",NA,"AC,JA","BORDER TRAPLINE",NA,NA
"6086","","Unknown",18,5,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 13-8PDS=5PDS","80F 50% CLOUDS","JUAN, ART","BORDER TRAPLINE",NA,NA
"6087","","Unknown",18,5,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 10PDS-8PDS=2PDS","78F 50% CLOUDS","JUAN, ART","BORDER TRAPLINE",NA,NA
"6088","","Unknown",18,5,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 8.5LDS-8LDS=.5LB ENTIRE SAMPLE IS IN ALCOHOL 05/07/90","78F 50% CLOUDS","JUAN, ART","BORDER TRAPLINE",NA,NA
"6089","","Unknown",5,6,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE SANTA ANA NWR, WT. 11-7=4",NA,"EAS","BORDER TRAPLINE",NA,NA
"6090","","Unknown",5,6,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 21-7=14",NA,"EAS","BORDER TRAPLINE",NA,NA
"6092","","Unknown",5,6,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 11-8=3LBS",NA,"EAS","BORDER TRAPLINE",NA,NA
"6094","","Unknown",19,6,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, FEW DRONES PRESENT 14-7=6LBS CAPPED BROOD SAMPLE TAKEN EXPOSED COLONY","90F 5MPH WIND 40% CLOUDS","ART,ROBERT,RICHARD","BORDER TRAPLINE",NA,NA
"6096","","Unknown",19,6,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 9-8=1LBS BROOD SAMPLE TAKEN","90F 5MPH WIND 40% CLOUDS","ART,ROBERT,RICHARD","BORDER TRAPLINE",NA,NA
"6097","","Unknown",19,6,1990,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP, 10-8=2LBS BROOD SAMPLE TAKEN","90F 5MPH WIND 40% CLOUDS","ART,ROBERT,RICHARD","BORDER TRAPLINE",NA,NA
"6099","","Unknown",20,9,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, 0 SQ IN BROOD, 1 POLLEN, 4 HONEY, NO QUEEN FOUND, POLLEN SAMPLE TAKEN","95F, 09:24H","AC, RM","BORDER TRAPLINE",NA,NA
"6100","","Unknown",17,10,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR, TRAP CONTENTS 5LB, SWARM WT 605.74G, BROOD 162 SQ IN, POLLEN 0, HONEY 54, SAMPLED BY EAS,KRW AT E HWY 83 0N 18/10, NO BEHAVIOR TEST",NA,"AC,RM","BORDER TRAPLINE",NA,NA
"6101","","Unknown",17,10,1990,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANT ANA NWR, APPARENTLY QUEENLESS, TRAP CONTENTS 2LB, SWARM WT205.32G, 1 SQ IN BROOD, 3 POLLEN, 48 HONEY, SAMPLED BY EAS, KRW AT E HWY 83 OM 18/10, NO BEHAVIOR TEST.",NA,"AC, RM","BORDER TRAPLINE",NA,NA
"6102","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #1, 0.963KG, P,H SAMPLES,UNABLE TO FIND QUEEN, DRONES PRESENT, EXPOSED COLONY","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6103","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-STA ANA NWR #2, 0.394KG, P,B,H SAMPLES","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6104","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-STA ANA NWR #10, 0.327KG, P,H,B SAMPLES","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6105","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-STA ANA NWR #10, 0.715KG, DRONES PRESENT, P,H,B SAMPLES","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6106","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-STA ANA NWR #10, 0.295KG, P,B SAMPLES, CELL SIZE 6.1,5.5,6.9;PROBABLY DRONE COMB, NO QUEEN, LAYING WORKERS (MULTIPLE EGGS), 1 Q CUP, NO HONEY","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6107","","Unknown",18,4,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-STA ANA NWR #8, 0.842KG, P,H SAMPLES, DRONES PRESENT, ""SWARM JUST MOVING IN""(??), DRONE CELLS PRESENT","70F, 90% CLOUDS, 5MPH","AC,RM,FS,JB","BORDER TRAPLINE",NA,NA
"6109","YES","Unknown",22,4,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP #5, 2.056KG, P SAMPLE WITH COMB, DRONES PRESENT(10 COLLECTED ON DRY ICE), EXPOSED COLONY","80F,10% CLOUDS, 5MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6110","","Unknown",22,4,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP #5, 0.376KG, P,H,B SAMPLES","80F,10% CLOUDS, 5MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6111","","Unknown",22,4,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN SP #8, 1.382KG, P,H, SAMPLES","80F,10% CLOUDS, 5MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6112","","Unknown",17,5,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SANTA ANA NWR #5, ANITA'S #12, 1.298KG, P,H SAMPLES, NO QUEEN FOUND","29C, O%CLOUDS,5MPH,SUNNY","AC,RM,FS","BORDER TRAPLINE",NA,NA
"6113","","Unknown",17,5,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SANTA ANA NWR #6, ANITA'S #13, 0.372KG, P,H SAMPLES","29C, O%CLOUDS,5MPH,SUNNY","AC,RM,FS","BORDER TRAPLINE",NA,NA
"6114","","Unknown",17,5,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SANTA ANA NWR #7, ANITA'S #14, 0.173KG, P,H SAMPLES","29C, O%CLOUDS,5MPH,SUNNY","AC,RM,FS","BORDER TRAPLINE",NA,NA
"6115","","Unknown",17,5,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SANTA ANA NWR #8, SUGDEN #30-0463, ANITA'S #10, 0.059KG, P,H SAMPLES","29C, O%CLOUDS,5MPH,SUNNY","AC,RM,FS","BORDER TRAPLINE",NA,NA
"6116","","Unknown",13,6,1991,"BOR","MISION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN(OUTSIDE), 178.2GM","38C 30% CLOUD COVER","ART, ROBERT, FRED","BORDER TRAPLINE",NA,NA
"6117","","Unknown",13,6,1991,"BOR","MISION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN #5, 1078.68GM","38C 30% CLOUD COVER","ART, ROBERT, FRED","BORDER TRAPLINE",NA,NA
"6118","","Unknown",14,6,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA #1, 336.47GM","38C 20% CLOUD COVER","ART, ROBERT, KEN","BORDER TRAPLINE",NA,NA
"6119","","Unknown",14,6,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA #4, 718.16GM","38C 20% CLOUD COVER","ART, ROBERT, KEN","BORDER TRAPLINE",NA,NA
"6120","","Unknown",14,6,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA #5, 2111.67GM","39C 20% CLOUD COVER","ART, ROBERT, KEN","BORDER TRAPLINE",NA,NA
"6122","","Unknown",14,6,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA #8, 562.95GM","39C 30% CLOUD COVER","ART, ROBERT, KEN","BORDER TRAPLINE",NA,NA
"6126","","Unknown",18,7,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #7","34F, 0% CLOUDS, 3-5MPH WIND, HOT AND HUMID","A.CAVASOS, R.MUMFORD","BORDER TRAPLINE",NA,NA
"6128","","Unknown",18,7,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #8","34F, 0% CLOUDS, 3-5MPH WIND, HOT AND HUMID","A.CAVASOS, R.MUMFORD","BORDER TRAPLINE",NA,NA
"6129","","Unknown",14,8,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #2, P,H SAMPLES","30C, SUNNY, WARM, WIND 5 MPH","EAS, AC, RM","BORDER TRAPLINE",NA,NA
"6130","","Unknown",14,8,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #3, P,H SAMPLES, EGGS TO EDGE","30C, SUNNY, WARM, WIND 5 MPH","EAS, AC, RM","BORDER TRAPLINE",NA,NA
"6133","","Unknown",14,8,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #7, P,H SAMPLES","30C, SUNNY, WARM, WIND 5 MPH","EAS, AC, RM","BORDER TRAPLINE",NA,NA
"6134","","Unknown",14,8,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #8, P,H SAMPLES, MULTIPLE EGGS, QUEEN NOT IN GOOD SHAPE, ORIGINAL POSSIBLY DIED, EGGS TO EDGE, 2 Q CELLS","30C, SUNNY, WARM, WIND 5 MPH","EAS, AC, RM","BORDER TRAPLINE",NA,NA
"6135","","Unknown",14,8,1991,"BOR","ALAMO","","TEXAS","USA",26.183685,-98.123064,"SITE-SANTA ANA NWR #110, P,H SAMPLES,POSSIBLY 3RD GENERATION LARVAE POSSIBLY 1 WEEK OLD, EGGS TO EDGE,","30C, SUNNY, WARM, WIND 5 MPH","EAS, AC, RM","BORDER TRAPLINE",NA,NA
"6136","","Unknown",15,8,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN #1 OUTSIDE, P,H SAMPLES, EGGS TO EDGE,","30C, SUNNY, WARM, WIND 10 MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6137","","Unknown",15,8,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN #2, P,H SAMPLES, EGGS TO EDGE","30C, SUNNY, WARM, WIND 10 MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6138","","Unknown",15,8,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN #5(DATA SHEET SAYS #3), P,H SAMPLES, EGGS TO EDGE, DRONES","30C, SUNNY, WARM, WIND 10 MPH","AC, RM","BORDER TRAPLINE",NA,NA
"6139","","Unknown",15,8,1991,"BOR","MISSION","","TEXAS","USA",26.215907,-98.325293,"SITE-BENTSEN #5(DATA SHEET SAYS #3), NO COMB, NEW SWARM","30C, SUNNY, WARM, WIND 10 MPH","AC, RM","BORDER TRAPLINE",NA,NA
