SAMPLE_ID,Drone,Day,Mo,Year,City_original,State,Country,Location-new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper
1732,,24,4,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,AFG,IGI,JGL",NA,"PESO:1.500-.375=1.125KG, KM48.7, POCO POLEN Y MIEL BASTANTE NECTAR, PRES DE ZANG, MAY BE SOME CONFUSION AS TO SAMPLE NUMBER, ANITA'S BUZZBUSTER #42RED",NONE,TRAPLINE
1852,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.750KG (CON TARA??), MUEST 15'S, KM 5.9, MIEL Y POLEN, NO ZANG",MEDIO NUBLADO,TRAPLINE
1853,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.450KG (CON TARA??), MUEST DE 15'S, KM 12.1, POCA MIEL Y POLEN, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE
1854,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.600KG (CON TARA??), MUEST DE 15'S, KM 34.9, POCA MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE
1855_A,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.850KG (CON TARA??), MUEST DE 15'S, KM 34.9, NO HAY PANALES",DESPEJADO CON VIENTO,TRAPLINE
1855_B,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.850KG (CON TARA??), MUEST DE 15'S, KM 34.9, NO HAY PANALES",DESPEJADO CON VIENTO,TRAPLINE
1856,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.200KG(CON TARA??), MUEST DE 15'S, MIEL Y POLEN, NO ZANG, MUCHA BASURA (POSTURA??)",DESPEJADO CON VIENTO,TRAPLINE
1857,,29,8,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"2.500KG(CON TARA??), MUEST DE 15'S, ENJAMBRE MULTIPLE CON 2 REINAS, NO ZANG, ENJAMBRE POR FUERA Y POR DENTRO,(NO PANALES??)",DESPEJADO CON VIENTO,TRAPLINE
1889,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.800KG, TIENE POLEN CUCARACHAS Y RATAS, NO ZANG",NUBLADO CON FRIO,TRAPLINE
1890_A,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"2.370KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1890_B,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"2.370KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1891,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.00KG, POCA MIEL Y POLEN, NO ZANG, TIENE POLILLA",NUBLADO CON FRIO,TRAPLINE
1892,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"2.050KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO CON FRIO,TRAPLINE
1893,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.550KG, POCO POLEN, NO ZANG, ENJ MUY PEQUENO",NUBLADO CON FRIO,TRAPLINE
1894,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.21KG, POLEN Y MIEL, NO ZANG",NUBLADO,TRAPLINE
1895,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.440KG, MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1896,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.410KG, MIEL Y POLEN, NO ZANG, TIENE PANALES CAIDOS",NUBLADO,TRAPLINE
1897,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.230KG, POCA MIEL Y POLEN, NO ZANG, ENJAMBRE PORFUERA",NUBLADO,TRAPLINE
1898,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.350KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO,TRAPLINE
1899,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.300KG, POCA MIEL Y POLEN, NO ZANG",NUBLADO CON VIENTO,TRAPLINE
1900,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"2.350KG, MIEL Y POLEN, NO ZANG",NUBLADO CON VIENTO,TRAPLINE
1907,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.800KG, MIEL Y POLEN, NO ZANG, ORIGINAL SAMPLE # 1901 BUT USED LAST MONTH; THIS ONE RENUMBERED, AC OK, F3 AND Q NEED TO BE RENUMBERED",NUBLADO CON VIENTO,TRAPLINE
1908,,20,9,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.200KG, MIEL Y POLEN, NO ZANG, ORIGINAL SAMPLE # 1902 BUT USED LAST MONTH; THIS ONE RENUMBERED, AC OK, F3 AND Q NEED TO BE RENUMBERED",NUBLADO CON VIENTO,TRAPLINE
1958,,22,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"2.50KG, MUCHA MIEL Y POLEN, NO ZANG, NO SE ENCONTRO LA REINA",DESPEJADO,TRAPLINE
1959,,22,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.250KG, POCA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1960,,22,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.950KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1961_A,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.950KG, MIEL Y POLEN, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE
1961_B,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.950KG, MIEL Y POLEN, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE
1962,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.550KG, MUCHO MIEL Y POLEN, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE
1963,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.450KG, MUCHA MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE
1964,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.050KG, POCA MIEL Y PLEN, HAY ZANG",DESPEJADO,TRAPLINE
1965,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.900KG, MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE
1966,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.400KG, TIENE MIEL, ENJAMBRE RESIDUAL CON 2 COPACELDAS(ESTAN CONGELADAS EN EL NITROGENO, 2 MEDIDAS DE CELDAS",DESPEJADO,TRAPLINE
1967_A,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.950KG, HAY MIEL POLEN Y ZANGANOS",DESPEJADO,TRAPLINE
1967_B,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.950KG, HAY MIEL POLEN Y ZANGANOS",DESPEJADO,TRAPLINE
1968,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"2.600KG, MUCHA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1969,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.200KG, MIEL Y POLEN, POCOS ZANG",DESPEJADO,TRAPLINE
1970,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.425KG, POCA MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE
1971,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.825KG, MUCHA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1972,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.100KG, MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE
1973,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.00KG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1974,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.600KG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1975_A,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.100KG, MIEL Y POLEN, PRES DE ZANG, ESTE SITIO SE RETIRA",DESPEJADO,TRAPLINE
1975_B,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.100KG, MIEL Y POLEN, PRES DE ZANG, ESTE SITIO SE RETIRA",DESPEJADO,TRAPLINE
1976,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.450KG, POCA MIEL Y POLEN",DESPEJADO,TRAPLINE
1977,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.350KG, MUCHA MIEL Y POLEN, NO ZANG",DESPEJADO CON VIENTO,TRAPLINE
1978,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.900KG, MUCHO MIEL Y POLEN, PRES DE MUCHOS ZANGANOS",DESPEJADO CON VIENTO,TRAPLINE
1979,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.750KG, MUCHO MIEL Y POLEN, NO ZANG, SITIO RETIRADO",DESPEJADO CON VIENTO,TRAPLINE
1980,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.875KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1981,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.500KG, MIEL Y POLEN",DESPEJADO,TRAPLINE
1982,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.500KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1983,YES,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.550KG, MIEL Y POLEN, HAY ZANG, 6 COPACELDAS(CACAHUATES)",DESPEJADO,TRAPLINE
1984,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.550KG, MIEL Y POLEN, HAY ZANG, 1 COPACELDA(CACAHUATE)",DESPEJADO,TRAPLINE
1985,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.750KG, MUCHA MIEL Y POLEN",DESPEJADO,TRAPLINE
7206,,21,11,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.900KG, MUCHO MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE
1656_Drone,YES,27,3,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR,IGI,AZOCA",NA,"SITIO INTERM KM 18.7, 15'S, PESO:1.650KG-.375=1.275, PRES DE ZANG, POLEN Y MIEL",DESPEJADO,TRAPLINE
1711,,24,4,1991,SOTO-ALDAMA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR? ET AL,NA,"PESO:950-375=0.575KG, KM 147, NO ZANG, ENJ PARCIAL, ANITA'S BUZZBUSTER #27RED",NONE,TRAPLINE
7210,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,SIN ZANGANOS Y MIEL Y POLEN. PESO:1.150KG. INCLUDING 250GR. TARE EXPOSICION X3,MEDIO NUBLADO,TRAPLINE
7211_A,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,CON POLEN SIN MIEL SIN ZANGANOS. PESO:650GR. INCLUDING 250GR. TARE,MEDIO NUBLANDO,TRAPLINE
7211_B,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,CON POLEN SIN MIEL SIN ZANGANOS. PESO:650GR. INCLUDING 250GR. TARE,MEDIO NUBLANDO,TRAPLINE
7212,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,NOTA:EL ENJAMBRE TUE DE MASINDO PEQENO. PESO:450GR. INCLUDING 250GR. TARE SIN ZANGANOS Y MIEL Y POLEN,MEDIO NUBLADO,TRAPLINE
7213,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,SIN ZANGANOS Y MIEL Y POLEN PESO:950GR. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7214,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,SIN ZANGANOS Y MIEL Y POLEN. PESO:1.250KG. INCLUDING 250GR. TARE. TIENE CRIA DE CAL.,NUBLADO,TRAPLINE
7215,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHT,NA,NO HAY ZANGANOS. SIN POLEN Y MIEL Y ZANGANOS. MUY DEFENSIVO. PESO:2KG. INCLUDING 250 GR. TARE. PANALES CAIDOS REPOSICION D.,NA,TRAPLINE
7216,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHT,NA,SIN MIEL Y POLEN Y ZANGANOS. PESO:1.050KG. INCLUDING 250GR. TARE,NA,TRAPLINE
7217,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHT,NA,NO HAY ZANGANOS. CELDA DE ZANGANO SIN MIEL Y POLEN. ENJAMBRE DEFENSIVO PESO:3KG. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7226,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,POCO MIEL Y POLEN. ENJAMBRE PEQUEINO 800GR. INCLUDES 250GR.TARE,MEDIO-SOLEADO,TRAPLINE
7227,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,CON POLEN-MIEL 750GR.INCLUDES 250GR.TARE ENJAMBRE PEQUINO TRAMPAS SEDREADAS(REPOSICION),MEDIO-SOLEADO,TRAPLINE
7228,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,ENJAMBRE PEQUEINO 800GR.-INCLUDES 250GR.TARE SIN MIEL-POLEN,MEDIO-SOLEADO,TRAPLINE
7240,YES,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,NO HAY ZANGANOS. POCO MIEL Y POLEN. PESO:1.150KG. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7241,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,NO HAY ZANGANOS. MUCHO MIEL Y POLEN. PESO:2.100KG. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7242,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,HAY ZANGANOS. NO TIEME MIEL SI POLEN. PESO:1.650KG. INCLUDING 250GR. TARE,NUBLANO,TRAPLINE
7243,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PRESENCO DE ZANGANOS. POCO MIEL Y POLEN. PESO:1.050KG. INCLUDING 250GR. TARE,NUBLADO,TRAPLINE
7244,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,NO HAY ZANGANOS. TIEME MIEL Y POLEN. PESO:.750KG. INCLUDING 250GR. TARE,NUBLADO,TRAPLINE
7245,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PRESENCIDO ZANGANOS. MIEL Y POLEN. PESO:1.250KG. INCLUDING 250GR. TARE,NUBLADO,TRAPLINE
7292,YES,1,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.25 KG. HAY ZANGANOS. POCO MIEL Y POLEN.,DESPEJADO,MEXICAN TRANSECT
7293_A,,1,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.35 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,DESPEJADO,MEXICAN TRANSECT
7293_B,,1,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.35 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,DESPEJADO,MEXICAN TRANSECT
7294,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:2.25 KG. PRESENCIO DE ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7295,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.7 KG. NO HAY ZANGANOS. MUCHO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7296,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.5 KG. PRESENCIO DE ZANGANOS. THIENE MIEL Y POCO POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7297_A,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1 KG. NO HAY ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7297_B,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1 KG. NO HAY ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7298,,20,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.2 KG. NO HAY ZANGANOS. TIENE MIEL Y POCO POLEN.,NUBLADO,MEXICAN TRANSECT
7299,,20,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.05 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,NUBLADO,MEXICAN TRANSECT
7311,,18,1,1993,SLM- PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM,JMG",NA,PESO:1.3 KG. NO HAY ZANGANOS.,NA,MEXICAN TRANSECT
7309_A,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,SIN ZANGANO. MUCHOS PARALES. NO SE PESO.,NA,MEXICAN TRANSECT
7309_B,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,SIN ZANGANO. MUCHOS PARALES. NO SE PESO.,NA,MEXICAN TRANSECT
7310,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1 KG. SIN ZANGANO. TORA 200 GRMS.,NA,MEXICAN TRANSECT
7312,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM,JMG",NA,PESO:600 GRMS.(200 TORA) SIN ZANGANO.,NA,MEXICAN TRANSECT
7313,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:900 GRMS. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_A,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_B,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_C,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7332,,10,3,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,NA,NA,POCO MIEL Y POLLEN. NO HAY ZANGANOS. PESO:1.250 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7333,,10,3,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,NA,NA,NO HAY ZANGANOS. POCO MIEL Y POLEN. PESO:1.200 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7353,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,ZANGANOS PRESENTES.,NA,MEXICAN TRANSECT
7354,YES,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,ZANGANOS NO SE PESO.,NA,MEXICAN TRANSECT
7355,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,NO SE PESO-MUCHA MIEL,NA,MEXICAN TRANSECT
7356,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,(900 GMS+TARA) SIN ZANGANO.,NA,MEXICAN TRANSECT
7357,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,750 GMS. W/TARE,NA,MEXICAN TRANSECT
7358,YES,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,600 GMS. ZANGANOS SI.,NA,MEXICAN TRANSECT
7359_A,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,1.100 GMS. +TARA. SIN ZANGANO,NA,MEXICAN TRANSECT
7359_B,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,1.100 GMS. +TARA. SIN ZANGANO,NA,MEXICAN TRANSECT
7360,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,"SIN TORA 250 GMS. 3 CELDAS REALES. MUCHO POLEN, MIEL POCA POSTURA.",NA,MEXICAN TRANSECT
7361,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,"MUCHA MIEL, POLEN ZANGANOS.",NA,MEXICAN TRANSECT
